id baseMean baseMeanA baseMeanB foldChange log2FoldChange pval padj
CARHR193010 13.2922002440288 14.2229127314243 12.3614877566333 0.869124910632516 -0.202364558814635 0.699846762480112 1
CARHR193020 225.792225077942 238.140269520914 213.444180634971 0.896296040415063 -0.157952771647445 0.340529884221148 1
CARHR193030 124.320365452239 120.184347122607 128.456383781872 1.06882790361066 0.096029577478531 0.618415148725223 1
CARHR193040 33.7885809728483 33.965469315659 33.6116926300376 0.989584225015896 -0.015105592423456 1 1
CARHR193050 7.56963923409605 5.97832897752614 9.16094949066596 1.53235954814531 0.615754846522789 0.344287556144488 1
CARHR193060 4.25054244336218 4.28799142613942 4.21309346058494 0.982533088779537 -0.0254221010384405 1 1
CARHR193070 1053.95978206257 1052.76620492739 1055.15335919776 1.00226750655483 0.00326761718861713 0.999234562073368 1
CARHR193080 15.5316138059833 14.9070633773257 16.1561642346408 1.08379255026278 0.116088635521433 0.882086290443971 1
CARHR193090 10.4910766262583 12.3166359615616 8.66551729095498 0.703562021155677 -0.507250487815396 0.376178374375792 1
CARHR193100 29.4889522445001 35.1585633713706 23.8193411176295 0.677483344982903 -0.561742614702653 0.088222811208581 1
CARHR193110 1218.17373563811 1203.62521497714 1232.72225629907 1.02417450295978 0.0344615484492431 0.807146668098167 1
CARHR193120 4.24301993384527 4.21835360780015 4.26768625989039 1.01169476451643 0.016774084358409 1 1
CARHR193130 1667.83817518545 1627.24225816255 1708.43409220836 1.04989535739902 0.0702455422869513 0.617409291776605 1
CARHR193140 1091.00884337397 1079.98478830071 1102.03289844723 1.02041520434858 0.0291563005983776 0.847469357328173 1
CARHR193150 72.3352869045335 71.9215268742116 72.7490469348555 1.01150587448027 0.0165046986000416 0.947990414621448 1
CARHR193160 4.29723356649725 4.95308946662169 3.64137766637281 0.735173004830953 -0.443844302296783 0.676791314516854 1
CARHR193170 162.567861153714 156.398991525114 168.736730782314 1.07888630954004 0.109542845081232 0.557757346781565 1
CARHR193180 0 0 0 NA NA NA NA
CARHR193190 0 0 0 NA NA NA NA
CARHR193200 0.650645122505083 1.30129024501017 0 0 -Inf 0.272515154200459 1
CARHR193210 28.2984489830859 24.1698236470526 32.4270743191192 1.34163470915823 0.423991918167187 0.21756643268736 1
CARHR193220 763.034546004223 765.842204832098 760.226887176348 0.992667787671769 -0.010617117585977 0.938735783867185 1
CARHR193230 163.328804422717 174.463727791661 152.193881053773 0.872352568526555 -0.197016764858033 0.281956234632666 1
CARHR193240 46.7930477734005 46.1668088612288 47.4192866855723 1.02712940000051 0.0386179469716491 0.904523129220976 1
CARHR193250 117.586646067567 122.702472716867 112.470819418267 0.916614122991558 -0.125613580271673 0.549131310259543 1
CARHR193260 3.50694222240775 3.36129556952862 3.65258887528687 1.08666102094649 0.119901968268632 0.998171293076525 1
CARHR193270 0 0 0 NA NA NA NA
CARHR193280 68.5807458750953 67.2586141318471 69.9028776183435 1.03931486725719 0.0556327943897751 0.83028262041655 1
CARHR193290 175.953171264596 186.672093100689 165.234249428502 0.885157747384212 -0.17599350851813 0.341272227449547 1
CARHR193300 50.2214519861683 56.1902571263592 44.2526468459774 0.78755017522812 -0.344556253613717 0.208962647721088 1
CARHR193310 791.03485351508 791.615900987265 790.453806042895 0.998531996460758 -0.00211943747783278 0.947631464942952 1
CARHR193320 1.165171748956 1.64944210508897 0.680901392823035 0.412807088361739 -1.27646035121794 0.594281104744769 1
CARHR193330 39.319557872951 44.5078404534303 34.1312752924717 0.766859837384925 -0.382965181289761 0.195117357274246 1
CARHR193340 13.6898140036347 15.6010672537624 11.7785607535071 0.754984294466556 -0.405481461748834 0.398380908451871 1
CARHR193350 475.283073947535 480.685547335263 469.880600559806 0.977521798116553 -0.0327992209236244 0.864054401115603 1
CARHR193360 369.064802308688 377.200626118391 360.928978498986 0.956862087460325 -0.0636170908394296 0.684275380761724 1
CARHR193370 227.213063524607 208.892734384068 245.533392665145 1.17540417759916 0.233156931047663 0.173012019326022 1
CARHR193380 79.589554899028 84.0051811593909 75.1739286386652 0.894872525731843 -0.160245909261972 0.490765490041009 1
CARHR193390 1677.45085266225 1622.31622784457 1732.58547747993 1.06797025619467 0.0948714674018691 0.501872373476278 1
CARHR193400 82.0656155929279 85.9761319007077 78.155099285148 0.909032513528382 -0.137596198413766 0.552782276006323 1
CARHR193410 51.5813821215514 50.8845795761297 52.2781846669732 1.02738757207886 0.0389805271636319 0.881610041204686 1
CARHR193420 12.9623714493752 12.8808905040293 13.0438523947211 1.01265144600374 0.0181376848463466 1 1
CARHR193430 65.3398584887398 58.5576823285716 72.1220346489079 1.23164086727725 0.300581643589923 0.2190204073078 1
CARHR193440 106.580101556366 110.39523682572 102.764966287011 0.930882248563366 -0.103329408475622 0.638121693414917 1
CARHR193450 1.48193927520909 1.65666856407757 1.30720998634062 0.78905945020359 -0.341794093403021 1 1
CARHR193460 46.9463905749337 50.682929811718 43.2098513381494 0.852552358331881 -0.230139656895769 0.433597048535769 1
CARHR193470 0 0 0 NA NA NA NA
CARHR193480 314.418405445361 314.375539262316 314.461271628406 1.00027270685973 0.000393379197989549 0.99464449047607 1
CARHR193490 5.26345828580447 10.2137622748502 0.31315429675879 0.0306600338182812 -5.02749690147211 1.61681923853877e-05 0.00221657788344924
CARHR193500 1007.04311040227 1048.57263332239 965.513587482142 0.920788466911368 -0.119058331393303 0.406737250800749 1
CARHR193510 56.030251195561 59.7031076391179 52.357394752004 0.876962637665097 -0.189412715847344 0.485595879617104 1
CARHR193520 8.56911714297669 7.27469260726868 9.86354167868469 1.35587057916774 0.43921947662782 0.490607436109746 1
CARHR193530 151.716556438296 160.790378757579 142.642734119013 0.887134760308466 -0.172774820956921 0.342174537583514 1
CARHR193540 13.9016466252873 10.2733833987413 17.5299098518333 1.70634241626581 0.770907185154984 0.121647248479027 1
CARHR193550 340.685116954576 370.042964915862 311.32726899329 0.841327355227732 -0.249260841526621 0.120473698001774 1
CARHR193560 5.13810386145335 6.56902604831437 3.70718167459232 0.564342666222735 -0.825356668535587 0.303441852216908 1
CARHR193570 351.056124621693 355.258387181899 346.853862061487 0.976342500490753 -0.0345407615662254 0.860643866762338 1
CARHR193580 77.3788214370852 81.7073565439003 73.0502863302702 0.894047848568216 -0.16157604978211 0.501330998173069 1
CARHR193590 666.105574122496 651.121800383818 681.089347861175 1.04602448798319 0.0649166262295698 0.679573352469176 1
CARHR193600 1.15728100196198 1.32050631434213 0.994055689581826 0.75278374573851 -0.409692617452702 1 1
CARHR193610 154.634975106545 159.093543066091 150.176407146999 0.943950359346845 -0.0832171020451468 0.71108614143938 1
CARHR193620 37.2915269589558 35.1010786272876 39.481975290624 1.12480803538415 0.169678805859732 0.598038554593832 1
CARHR193630 225.499601497217 233.703676850917 217.295526143518 0.929790789222946 -0.10502196071493 0.56119782597902 1
CARHR193640 164.857287426675 150.26233430549 179.45224054786 1.19425963517261 0.25611651638186 0.165415756332457 1
CARHR193650 0 0 0 NA NA NA NA
CARHR193660 39.7670729175732 37.0410243844595 42.4931214506869 1.14719077446775 0.198105327266872 0.501348302743289 1
CARHR193670 91.60875378285 96.9671714687467 86.2503360969533 0.889479756813908 -0.168966322533221 0.457154524505055 1
CARHR193680 428.035283022286 431.494333473128 424.576232571445 0.983967110654736 -0.0233180009573029 0.90660408497585 1
CARHR193690 74.7896201911454 75.4050183908949 74.174221991396 0.983677526698309 -0.0237426521701725 0.962409166704257 1
CARHR193700 88.1208108020495 89.6878791740361 86.5537424300629 0.965055069059092 -0.0513168254686722 0.848996813403533 1
CARHR193710 181.166076634988 204.700370144468 157.631783125508 0.770061055650555 -0.376955257921114 0.0370844989683464 0.904847524123218
CARHR193720 56.9364868751283 55.5972602118501 58.2757135384065 1.04817599493843 0.0678809742298026 0.835086383005361 1
CARHR193730 161.223716634163 169.123526702941 153.323906565386 0.906579407102208 -0.141494704024088 0.436204792032119 1
CARHR193740 1454.01719242424 1483.26242115996 1424.77196368852 0.960566345754445 -0.0580428314543451 0.666176497793997 1
CARHR193750 68.8779197886421 69.0448685659808 68.7109710113034 0.995164049673606 -0.00699372587223676 0.98310276398754 1
CARHR193760 580.774985390438 562.211439622327 599.33853115855 1.06603759532386 0.0922583176757739 0.595023476093508 1
CARHR193770 301.007629881193 294.631485616482 307.383774145903 1.0432821648465 0.0611294002075349 0.715980263301908 1
CARHR193780 20.4477823626863 18.1100307047567 22.785534020616 1.25817202588349 0.331329190835449 0.422774568946719 1
CARHR193790 51.8028950478108 49.4223343174752 54.1834557781464 1.09633542256598 0.132689256727966 0.64087978592182 1
CARHR193800 86.3041642045534 90.2018754314093 82.4064529776974 0.913578044620152 -0.130400115047197 0.566834345077948 1
CARHR193810 400.793827759112 382.984041398756 418.603614119467 1.09300537064317 0.128300489922202 0.444608197894293 1
CARHR193820 181.94662905957 183.882679923678 180.010578195463 0.978942542441617 -0.0307039093864353 0.891966024997552 1
CARHR193830 171.816187011845 182.625327825015 161.007046198676 0.881624953757491 -0.181763035959358 0.316781269080072 1
CARHR193840 0 0 0 NA NA NA NA
CARHR193850 4.11490629820902 3.30364736153272 4.92616523488532 1.491129256786 0.576405321364891 0.566486747100679 1
CARHR193860 42.9505121597925 45.0217104785082 40.8793138410769 0.907991131536223 -0.139249888286584 0.697361488233384 1
CARHR193870 9.45279923635179 8.94335078168962 9.96224769101396 1.11392787045884 0.155655817686604 0.849157031932595 1
CARHR193880 249.665493389806 263.831380158096 235.499606621516 0.892614087378072 -0.163891519274397 0.326055352202007 1
CARHR193890 19.884364728844 21.4953054949721 18.273423962716 0.850112317175037 -0.234274631605724 0.577784398466305 1
CARHR193900 983.363639916575 902.085679552417 1064.64160028073 1.18020009009451 0.239031473583184 0.0945673587457763 1
CARHR193910 23.8017434749791 22.3955588232623 25.2079281266958 1.12557709881802 0.170664880668439 0.689634460783611 1
CARHR193920 65.7175415061877 66.1734638008434 65.261619211532 0.986220389005845 -0.020018015630203 0.958047757627483 1
CARHR193930 46.952839319646 42.3710080832015 51.5346705560906 1.21627199557997 0.282465895552909 0.305884379816485 1
CARHR193940 60.384592064974 64.5361747700106 56.2330093599374 0.871340911672199 -0.198690811939353 0.425752744964255 1
CARHR193950 9.65481727865068 11.3130758276229 7.99655872967842 0.706842140150193 -0.500540042584935 0.405582043792273 1
CARHR193960 71.7406371501132 69.4554317854103 74.0258425148162 1.06580350322386 0.0919414802591735 0.724314369907031 1
CARHR193970 51.3052874408714 47.8763624819475 54.7342123997952 1.14324083038751 0.193129347740972 0.472668196296566 1
CARHR193980 29.2396987200664 32.5800883343324 25.8993091058005 0.794942875538746 -0.331076902588473 0.319781491808729 1
CARHR193990 286.487297970518 284.794253414309 288.180342526727 1.01188959774231 0.0170518933145314 0.917632857532388 1
CARHR194000 140.541799100881 148.253241121717 132.830357080046 0.895969329742955 -0.158478747186029 0.407343090553717 1
CARHR194010 72.5333393287718 72.4084639792304 72.6582146783132 1.00344919206067 0.00496757014568155 1 1
CARHR194020 54.94946238271 57.1006906130105 52.7982341524096 0.924651411140366 -0.113018515424853 0.714674049319445 1
CARHR194030 42.8871640904169 46.4120180751024 39.3623101057314 0.848105980697426 -0.237683537324089 0.429531624311481 1
CARHR194040 165.639193135248 162.886806073249 168.391580197247 1.03379508909717 0.0479502540865468 0.793635562327336 1
CARHR194050 59.5379188913419 59.1580691659822 59.9177686167017 1.01284185676493 0.0184089320149571 0.993722673391988 1
CARHR194060 19.0430654511669 16.8135036111013 21.2726272912325 1.2652108557069 0.339377839569996 0.405934869249333 1
CARHR194070 0 0 0 NA NA NA NA
CARHR194080 18.9618415140614 15.8938707495662 22.0298122785567 1.38605709242715 0.47098668407334 0.247096196866897 1
CARHR194090 8.96184599158164 9.64688096083582 8.27681102232745 0.857977936695752 -0.220987546263812 0.776049953433705 1
CARHR194100 8.36428162848079 8.50634503393957 8.222218223022 0.966598249920038 -0.0490117121990757 1 1
CARHR194110 0.498739912401473 0.662634732848456 0.334845091954489 0.505323786024764 -0.984720004438097 1 1
CARHR194120 128.50281830896 123.350855227269 133.654781390652 1.08353347971847 0.115743731445044 0.560546323969124 1
CARHR194130 30.7740210836248 35.0314408089483 26.5166013583013 0.756937218281012 -0.401754449406553 0.2260192611195 1
CARHR194140 183.817077760563 198.916627936278 168.717527584848 0.848182122003879 -0.237554020781321 0.178722973934265 1
CARHR194150 27.9668481880795 28.606780476493 27.3269158996661 0.955260097238883 -0.0660344927264814 0.881697489627923 1
CARHR194160 57.9967742822086 63.6716895772201 52.3218589871972 0.821744472851503 -0.283238247283078 0.250991613956257 1
CARHR194170 126.338029885447 123.915273233649 128.760786537244 1.03910343880256 0.0553392762051376 0.794201245789077 1
CARHR194180 61.6301096358249 58.6205468480433 64.6396724236065 1.10267945113453 0.141013460494321 0.586016531409676 1
CARHR194190 16.278354044477 18.3596761421594 14.1970319467946 0.773272460628752 -0.37095126115141 0.444653692214198 1
CARHR194200 200.311812134269 212.423931877535 188.199692391003 0.885962757244805 -0.174682040652804 0.325039736915772 1
CARHR194210 8.0465049661436 7.93732734011713 8.15568259217007 1.02750992150082 0.0391523244480056 0.997298245980707 1
CARHR194220 8.93370232482687 7.93732734011713 9.93007730953662 1.25106057543421 0.32315164542921 0.628656796462136 1
CARHR194230 131.043237806523 129.669908910355 132.416566702691 1.02118192119835 0.0302399018976546 0.917141544030911 1
CARHR194240 35.92999140933 29.9078700259727 41.9521127926873 1.40271148551385 0.48821830103042 0.119212878607091 1
CARHR194250 0.494462394901746 0.340925401090211 0.64799938871328 1.90070727097807 0.926536358800055 0.999184518479665 1
CARHR194260 0.81617172665999 0.9843440646067 0.64799938871328 0.65830578149744 -0.603170226766298 1 1
CARHR194270 0 0 0 NA NA NA NA
CARHR194280 5.57898426339595 4.33118671615813 6.82678181063376 1.57619199033037 0.656443275040263 0.390261400170263 1
CARHR194290 2.65081546673839 3.9615189430264 1.34011199045037 0.338282363336775 -1.56370013203227 0.201125789819492 1
CARHR194300 156.17452836074 159.559253954265 152.789802767215 0.957574060925418 -0.0625440222645855 0.813892113030373 1
CARHR194310 115.550884199614 132.282052934702 98.8197154645267 0.747037963746349 -0.420746533644087 0.0375129917302003 0.908199853220994
CARHR194320 215.110102587043 244.116172422424 186.104032751663 0.762358474266199 -0.391458557226362 0.0258750130177833 0.762272292264588
CARHR194330 350.920849538647 352.947090431908 348.894608645385 0.988518160663787 -0.0166606240680205 0.873490602536874 1
CARHR194340 5.63591581678853 6.57132589203533 4.70050574154174 0.715305528712084 -0.48336850249551 0.542954787563515 1
CARHR194350 504.091816837529 548.852332341658 459.3313013334 0.836894141223159 -0.256882947130713 0.0846654977917461 1
CARHR194360 344.016557237968 318.630790715564 369.402323760372 1.15934283353717 0.213307254097708 0.200182641840886 1
CARHR194370 49.0549812283157 47.5761690632422 50.5337933933892 1.06216608836696 0.0870093745492104 0.764294393673566 1
CARHR194380 538.407199109791 554.1150152974 522.699382922181 0.943304852768956 -0.0842040053204628 0.601012094604741 1
CARHR194390 121.832774808686 125.886387438879 117.779162178493 0.935598872719081 -0.0960379714650542 0.61329178188935 1
CARHR194400 221.397718012981 211.982051283577 230.813384742385 1.08883456568507 0.122784771872705 0.483685776918802 1
CARHR194410 147.633517134037 139.498896638445 155.768137629629 1.11662630589367 0.159146449172199 0.394944347703441 1
CARHR194420 30.5660627428195 32.820170237408 28.3119552482311 0.862638890762411 -0.213171335637013 0.499074213851974 1
CARHR194430 191.422978761669 193.332763272134 189.513194251203 0.980243550258707 -0.0287878506631109 0.885593839696276 1
CARHR194440 194.278595601867 190.703576789881 197.853614413853 1.03749293927429 0.0531015181379875 0.772232870447514 1
CARHR194450 344.519550621301 344.754284718879 344.284816523723 0.998638252761561 -0.00196592483820032 1 1
CARHR194460 8.40773014743755 10.8832965388615 5.93216375601361 0.545070488048484 -0.875485284846796 0.16322427925198 1
CARHR194470 45.5232472120941 47.9151215484371 43.131372875751 0.900162025721874 -0.151743390481944 0.623883543635125 1
CARHR194480 68.1036770566477 65.2714010205707 70.9359530927246 1.08678459453274 0.120066020222813 0.6287371444391 1
CARHR194490 86.1552653012486 85.6829642454606 86.6275663570366 1.01102438646812 0.0158177962639831 0.952649063276011 1
CARHR194500 728.191412350364 792.784889589995 663.597935110734 0.837046648875873 -0.25662006801793 0.074141411684992 1
CARHR194510 312.416526046692 297.014244174237 327.818807919146 1.10371409570121 0.142366507140943 0.39823826578672 1
CARHR194520 107.558525846892 121.190132637031 93.9269190567534 0.775037678505295 -0.367661646085786 0.073229474454849 1
CARHR194530 96.9079588249896 101.137692867469 92.6782247825105 0.916356920500021 -0.126018458202286 0.534574482860997 1
CARHR194540 13.3894433001007 12.2253187662566 14.5535678339448 1.19044485564781 0.251500792950934 0.639453223609415 1
CARHR194550 7.95639040487419 8.27348958985257 7.63929121989582 0.923345722132219 -0.115057167256646 0.921401416653129 1
CARHR194560 115.534951436767 117.562349867724 113.50755300581 0.965509392535313 -0.0506378010162456 0.81239695158785 1
CARHR194570 0.164467895373419 0.328935790746839 0 0 -Inf 1 1
CARHR194580 189.150968918187 195.775380880928 182.526556955445 0.932326404546539 -0.101092968569716 0.567325517243915 1
CARHR194590 26.6240695048596 30.6882644824468 22.5598745272724 0.735130347308376 -0.443928015356685 0.205815938836245 1
CARHR194600 163.159158659555 169.049452661072 157.268864658038 0.930312770508326 -0.104212264042203 0.59590641557412 1
CARHR194610 310.615967102266 307.314597724655 313.917336479876 1.02148527536312 0.0306684078756318 0.854757562480573 1
CARHR194620 0 0 0 NA NA NA NA
CARHR194630 62.2180152133009 66.2885595213047 58.147470905297 0.877187124372626 -0.189043459050148 0.47577806950161 1
CARHR194640 24.3325420432729 24.8084791592143 23.8566049273314 0.961631092910853 -0.0564445506861367 0.915842864021461 1
CARHR194650 558.918466075167 545.377977081858 572.458955068475 1.0496554300405 0.0699158126953715 0.618936354350241 1
CARHR194660 7.89456070645734 10.203745580402 5.58537583251265 0.547384858677806 -0.869372566309007 0.18184921350984 1
CARHR194670 8.40678595814157 8.54724048023732 8.26633143604581 0.967134533673058 -0.0482115044998615 1 1
CARHR194680 0 0 0 NA NA NA NA
CARHR194690 0.164467895373419 0.328935790746839 0 0 -Inf 1 1
CARHR194700 0 0 0 NA NA NA NA
CARHR194710 0 0 0 NA NA NA NA
CARHR194720 0 0 0 NA NA NA NA
CARHR194730 0 0 0 NA NA NA NA
CARHR194740 1.47043529872077 1.32050631434213 1.62036428309941 1.22707802719343 0.295226989722833 0.998754970340319 1
CARHR194750 126.883223024413 118.791048595022 134.975397453804 1.1362421583966 0.184270337912123 0.360662115780834 1
CARHR194760 21.4607091924761 26.4603845719371 16.4610338130152 0.622101079758044 -0.684779084599129 0.0706379437487209 1
CARHR194770 93.1281249620427 96.3238790375255 89.9323708865598 0.933645652409039 -0.0990529887544177 0.691331231533044 1
CARHR194780 61.891414812041 67.2922831191563 56.4905465049258 0.839480307198025 -0.252431612537424 0.333135786498712 1
CARHR194790 34.5316474075693 34.1935988400088 34.8696959751299 1.01977262289017 0.0282475125919966 0.958636840882929 1
CARHR194800 61.5619426868437 63.1098983423862 60.0139870313011 0.950944124576321 -0.072567520957016 0.806454470304871 1
CARHR194810 77.8095417535026 87.6255740057967 67.9935095012085 0.775955082436442 -0.365954953070009 0.110072281420285 1
CARHR194820 103.770556604696 93.2247089074815 114.31640430191 1.22624576296999 0.294248151528923 0.164068956429009 1
CARHR194830 617.753270969133 612.235617414986 623.27092452328 1.01802460816456 0.0257724353309841 0.873713848580505 1
CARHR194840 2.13486954025117 3.28689459983457 0.982844480667769 0.29901916560307 -1.74169013810823 0.224701120791808 1
CARHR194850 73.8090235950082 77.9400974423841 69.6779497476324 0.893993618613842 -0.161663561495573 0.505675171170963 1
CARHR194860 98.1592923947576 100.530243034982 95.7883417545329 0.952831097018245 -0.0697075964818222 0.718030447788429 1
CARHR194870 236.858385082435 238.125690370641 235.59107979423 0.989355996942344 -0.0154383599398384 0.971351664819566 1
CARHR194880 381.04828405122 362.84303743773 399.253530664709 1.10034777981161 0.137959579122924 0.377405022799435 1
CARHR194890 424.103386755512 435.940125518009 412.266647993015 0.945695575747097 -0.0805522475186545 0.624543352163817 1
CARHR194900 0 0 0 NA NA NA NA
CARHR194910 8.88638863280012 9.32024501380995 8.45253225179029 0.906900219818905 -0.140984265513074 0.848702661527348 1
CARHR194920 26.4954210304105 29.8024640721338 23.1883779886873 0.778069153361353 -0.362029709884392 0.315858014461753 1
CARHR194930 48.0249489236108 56.1404892330034 39.9094086142182 0.710884588992086 -0.4923127353293 0.0754402830955912 1
CARHR194940 38.8080625468696 36.8800693708151 40.736055722924 1.10455474780534 0.143464928362517 0.667929655242027 1
CARHR194950 134.471188707406 144.46906579459 124.473311620222 0.861591448214954 -0.21492416450281 0.282252886349852 1
CARHR194960 191.067727172503 200.738776738206 181.396677606799 0.903645426928989 -0.146171296978581 0.429199372708013 1
CARHR194970 132.409925763829 126.743646172681 138.076205354977 1.08941323312457 0.123551296843261 0.520437291624911 1
CARHR194980 8.11498331761477 8.27825274120735 7.95171389402219 0.960554617333714 -0.0580604467266269 1 1
CARHR194990 20.4338210234971 4.63614328621823 36.231498760776 7.81500840763067 2.96624742532226 1.00955762478151e-10 3.87102251752161e-08
CARHR195000 6.82254119824799 0.321709331758244 13.3233730647377 41.4143195409385 5.37205777949059 3.99401793910549e-07 8.06632082369703e-05
CARHR195010 9.79223108568769 1.30129024501017 18.2831719263652 14.0500338002783 3.81250169604069 1.30677906613496e-07 3.02531681914641e-05
CARHR195020 15.4897109117329 2.64577578003904 28.3336460434268 10.7090125539696 3.42075355451171 4.89838714293799e-10 1.69304817588308e-07
CARHR195030 34.0994774753644 13.2290423641081 54.9699125866206 4.15524503389303 2.05493355491594 1.20733519732023e-09 3.7035007177798e-07
CARHR195040 27.1549638968732 6.58085219474488 47.7290755990016 7.25271958502813 2.85852207045573 1.00072187687184e-12 5.71109647870578e-10
CARHR195050 60.0541610558697 52.4116622701511 67.6966598415883 1.29163352027745 0.36919678715352 0.145101201408713 1
CARHR195060 34.5618329045311 9.79564566860637 59.3280201404559 6.05657065879727 2.59850114452939 1.90748520902817e-13 1.17024217573878e-10
CARHR195070 1.63755463700095 2.92905297313336 0.346056300868546 0.118146139398207 -3.08135560702342 0.0916013524605759 1
CARHR195080 199.1085266762 198.796204209488 199.420849142912 1.00314213712434 0.0045260386480113 1 1
CARHR195090 41.3199043621818 43.8933276258682 38.7464810984955 0.88274193810862 -0.179936354664395 0.546197844349148 1
CARHR195100 0.489131877735489 0.643418663516489 0.334845091954489 0.520415572225484 -0.94226396289246 1 1
CARHR195110 20.3544709340434 19.1326434441145 21.5762984239722 1.12772176448046 0.173411164794599 0.708263901285973 1
CARHR195120 7.09001269583257 5.60127128149296 8.57875411017219 1.53157268752847 0.61501383800992 0.383973526104989 1
CARHR195130 13.0509926248742 11.5050358254122 14.5969494243362 1.26874436949554 0.343401419839576 0.527455388374157 1
CARHR195140 1.47043007865937 2.29286076860546 0.64799938871328 0.282616108917681 -1.82308439427814 0.336557033088881 1
CARHR195150 0.49217203230335 0.9843440646067 0 0 -Inf 0.42224790233982 1
CARHR195160 13.9365735369641 15.9010972085548 11.9720498653733 0.752907155295693 -0.409456124881188 0.405252913417474 1
CARHR195170 134.491829459507 125.206509552594 143.77714936642 1.14832008239975 0.199524834458226 0.32362611021946 1
CARHR195180 0.321045043752815 0.328935790746839 0.31315429675879 0.952022569656476 -0.0709323188903776 1 1
CARHR195190 0.164467895373419 0.328935790746839 0 0 -Inf 1 1
CARHR195200 11860.5219678742 12353.4829544505 11367.560981298 0.920190769130635 -0.119995110730764 0.379268606856092 1
CARHR195210 363.237441701146 342.269300488571 384.20558291372 1.12252422979592 0.166746586016882 0.30768383420019 1
CARHR195220 171.545936494296 162.022194648163 181.06967834043 1.11756095350781 0.160353520379765 0.393727160867536 1
CARHR195230 22.3384531318136 24.7390048047879 19.9379014588392 0.805929810684239 -0.311273896564819 0.41625110839084 1
CARHR195240 83.8066000871588 88.2354871459169 79.3777130284007 0.899612112948752 -0.152625008278697 0.525371359559084 1
CARHR195250 186.553345637693 183.935163589258 189.171527686129 1.02846853203428 0.040497652518544 0.832099936386838 1
CARHR195260 22.3367987721763 23.1063154613971 21.5672820829554 0.933393388443395 -0.0994428466700596 0.819572125061261 1
CARHR195270 93.0126825671016 89.8008385146894 96.2245266195137 1.07153260716796 0.0996757524724579 0.659178534413397 1
CARHR195280 209.89180095711 212.227297729068 207.556304185151 0.977990609153962 -0.0321074826669645 0.873704035962447 1
CARHR195290 78.1285293422371 75.3332441927475 80.9238144917266 1.07421119797622 0.103277665873036 0.697714142491594 1
CARHR195300 1125.53464114595 1099.02485541507 1152.04442687683 1.04824237704956 0.0679723387626081 0.649515455046853 1
CARHR195310 47.2506069937829 52.1976587359528 42.303555251613 0.810449285965293 -0.303206183266053 0.24794318112846 1
CARHR195320 12.4961236674846 13.2385686668176 11.7536786681515 0.887836061734679 -0.171634786281591 0.813721796064569 1
CARHR195330 80.0476167510223 79.9281651048423 80.1670683972022 1.00298897506338 0.00430574781568826 0.993054531909634 1
CARHR195340 4.81194406715995 4.95555277425551 4.6683353600644 0.942041296445629 -0.0861377899628642 1 1
CARHR195350 267.02807822119 301.026861416097 233.029295026283 0.774114621964502 -0.369380895059637 0.02443600887995 0.739548305038926
CARHR195360 3.49305667024204 3.02037016843841 3.96574317204566 1.31299905338955 0.392865876116025 0.753733769378592 1
CARHR195370 11.093875889768 11.2314483989403 10.9563033805958 0.975502267510709 -0.0357828685700748 1 1
CARHR195380 116.028194844089 113.267131982596 118.789257705583 1.0487531168692 0.0686750983266593 0.735570430323699 1
CARHR195390 5.81057381382338 6.28312208367338 5.33802554397337 0.849581700448598 -0.235175403317311 0.812319645014992 1
CARHR195400 668.447468231787 657.432684056055 679.462252407518 1.03350847757606 0.0475502228289453 0.746054460641031 1
CARHR195410 96.3418649131014 95.8075457048138 96.8761841213891 1.01115401097809 0.0160027538702995 0.973990530361741 1
CARHR195420 0 0 0 NA NA NA NA
CARHR195430 0 0 0 NA NA NA NA
CARHR195440 0 0 0 NA NA NA NA
CARHR195450 0.334930595918525 0.66986119183705 0 0 -Inf 0.652265515955831 1
CARHR195460 1.99162623841021 1.02277620327063 2.96047627354978 2.8945494274141 1.53333879228155 0.293242586732747 1
CARHR195470 378.589506074348 375.107404966685 382.071607182011 1.01856588839121 0.0265393075307889 0.856574977664827 1
CARHR195480 196.952933117545 222.730582872524 171.175283362565 0.768530666758656 -0.379825265813334 0.0284084134550138 0.797574806738907
CARHR195490 43.398232929664 41.0265225481726 45.7699433111554 1.1156183967923 0.157843630032987 0.602280372855497 1
CARHR195500 12.0685292096452 11.2794068403138 12.8576515789766 1.13992267155592 0.188935960226267 0.740503760866511 1
CARHR195510 148.853449986266 162.823651857569 134.883248114964 0.828400828602922 -0.271599098281222 0.159242430631138 1
CARHR195520 33.9627860630728 36.6546038496296 31.2709682765161 0.853125255555914 -0.229170521804351 0.466740112660842 1
CARHR195530 64.1444589843791 67.2323722990569 61.0565456697012 0.908142068795594 -0.139010086012123 0.605747983742241 1
CARHR195540 96.9894503457807 102.727551080284 91.2513496112773 0.888285067167251 -0.170905356386116 0.419037282517471 1
CARHR195550 333.060874446231 340.800594321432 325.32115457103 0.954579187923005 -0.067063212307828 0.668841744099679 1
CARHR195560 46.9340944263553 47.3530033857776 46.5151854669331 0.982306974026148 -0.0257541531387636 0.945632478611428 1
CARHR195570 15.2633160769388 13.0896032635167 17.437028890361 1.33212814317768 0.4137328681711 0.386436974031024 1
CARHR195580 70.8436570035957 79.8516277553401 61.8356862518513 0.774382288627999 -0.368882138660135 0.112735278226426 1
